1093051432616580000,"https://twitter.com/datGestruepp/status/1093051432616583169","06.02.2019","Guten Morgen! Ich bin schon fast wach! Und ihr? #Kritzelkaffee","http://pbs.twimg.com/media/DytMeFkX4AALXNg.jpg","#NAME?","Gonzo (Muppetshow)"
1092662219551270000,"https://twitter.com/datGestruepp/status/1092662219551268865","05.02.2019","Guten Morgen liebe Frühaufsteher*innen! Sooooo müde! #Kritzelkaffee","http://pbs.twimg.com/media/DynqejHWkAA5EuD.jpg","#NAME?","Sailormoon"
1092318266377330000,"https://twitter.com/datGestruepp/status/1092318266377334784","04.02.2019","Guten Morgen! Zum Glück war noch kein Kaffee drin! Montag ist aber auch gefährlich! #Kritzelkaffee","http://pbs.twimg.com/media/DyixqOVX4AAK3JI.jpg","#NAME?","Gremlin"
1091951490674160000,"https://twitter.com/datGestruepp/status/1091951490674159622","03.02.2019","Ich wünsche euch einen schönen Sonntag! Und jetzt: alle zusammen tanzt das Brot!! #Kritzelkaffee","http://pbs.twimg.com/media/DydkFFJWsAEORgN.jpg","#NAME?","Bernd das Brot"
1091594899135360000,"https://twitter.com/datGestruepp/status/1091594899135361025","02.02.2019","Guten MorgAAACK!! Lasst euch nicht stören und dreht euch einfach noch mal um.  #Kritzelkaffee","http://pbs.twimg.com/media/DyYfwqoW0AEsGMU.jpg","#NAME?","Hei Hei (Huhn aus Vaiana)"
1091234270406960000,"https://twitter.com/datGestruepp/status/1091234270406955008","01.02.2019","Guten Morgen! Es ist Wochenende und Zeit für ein bisschen Action! *summt Titelmelodie* #Kritzelkaffee","http://pbs.twimg.com/media/DyTXxJNXcAAFS_3.jpg","#NAME?","Marshmallowmann (Ghostbusters)"
1090506226084080000,"https://twitter.com/datGestruepp/status/1090506226084077574","30.01.2019","Guten Morgen!  *Gamboyanschaltgeräusch*  #Kritzelkaffee","http://pbs.twimg.com/media/DyJBnnxWsAAbsBh.jpg","#NAME?","Super Mario"
1090131423179220000,"https://twitter.com/datGestruepp/status/1090131423179223040","29.01.2019","Morgähn! Immer diese Belästigungen an morgen! #Kritzelkaffee","http://pbs.twimg.com/media/DyDsu5mWsAAFhxO.jpg","#NAME?","Ei Range"
1089786576652170000,"https://twitter.com/datGestruepp/status/1089786576652173312","28.01.2019","Guten Morgähn! Awww, in einem unbekannten Land...  ... warum tut sie mir Honig in den Kaffee???  #Kritzelkaffee","http://pbs.twimg.com/media/Dx-zFFzX0AECtSs.jpg","#NAME?","Biene Maja"
1089429834252630000,"https://twitter.com/datGestruepp/status/1089429834252632064","27.01.2019","Guten Morgen! Oh Besuch, wie toll! #Kritzelkaffee","http://pbs.twimg.com/media/Dx5upKTWkAE94Or.jpg","#NAME?","Ernie & Bert"
1089061208018300000,"https://twitter.com/datGestruepp/status/1089061208018296832","26.01.2019","Guten Morgähn! Habt einen tollen Samstag! #Kritzelkaffee","http://pbs.twimg.com/media/Dx0fYSDW0AEw9Nu.jpg","#NAME?",
1088680233794980000,"https://twitter.com/datGestruepp/status/1088680233794981889","25.01.2019","Es ist Freutag!! Und darum bin ich so fröhlich, so fröhlich, so fröhlich...! #Kritzelkaffee","http://pbs.twimg.com/media/DxvE41cX0AA1Y7l.jpg","#NAME?",
1088338588973050000,"https://twitter.com/datGestruepp/status/1088338588973051904","24.01.2019","Ich bin hier, Du bist hier, Schnabeltier!  Guten Morgen! Ich wünsche euch einen schönen Donnerstag! #Kritzelkaffee","http://pbs.twimg.com/media/DxqOKasWkAAfhv3.jpg","#NAME?",
1087969307110320000,"https://twitter.com/datGestruepp/status/1087969307110318081","23.01.2019","Guten Morgen ihr Lieben! Ich glaub ich spinn! #Kritzelkaffee","http://pbs.twimg.com/media/Dxk-Q0QX0AAS6Y-.jpg","#NAME?",
1087602656292430000,"https://twitter.com/datGestruepp/status/1087602656292433920","22.01.2019","Guten Morgen! Wer suchet, der findet.  Irgendwann. #Kritzelkaffee","http://pbs.twimg.com/media/DxfwhsEXQAAcKQ8.jpg","#NAME?",
1087243567725250000,"https://twitter.com/datGestruepp/status/1087243567725248513","21.01.2019","Morgähn! Warum sind Montags immer alle so schlecht gelaunt? #Kritzelkaffee","http://pbs.twimg.com/media/DxaqPftWoAUfgzk.jpg","#NAME?",
1086884044405650000,"https://twitter.com/datGestruepp/status/1086884044405653504","20.01.2019","#Kritzelkaffee ♥️","http://pbs.twimg.com/media/DxVjRZxXcAAHupK.jpg","#NAME?",
1086554020964120000,"https://twitter.com/datGestruepp/status/1086554020964118528","19.01.2019","Gute Morgen ihr Lieben! Lasst euch keinen Kaffee klauen! #Kritzelkaffee","http://pbs.twimg.com/media/DxQ3GeVW0AANlwK.jpg","#NAME?",
1086156519786400000,"https://twitter.com/datGestruepp/status/1086156519786401793","18.01.2019","Guten Morgen ihr Lieben! Es ist Freutag! Los! Den schaffen wir auch noch! #Kritzelkaffee","http://pbs.twimg.com/media/DxLNlQ-X4AAxzZ4.jpg","#NAME?",
1085793491169500000,"https://twitter.com/datGestruepp/status/1085793491169497088","17.01.2019","Guten Morgen!! Schon fast Wochenende!! #Kritzelkaffee","http://pbs.twimg.com/media/DxGDaEbWwAAHiHL.jpg","#NAME?",
1085434792404020000,"https://twitter.com/datGestruepp/status/1085434792404021248","16.01.2019","Guten Morgäähhchzzz... ChzzzZZZzz.... #Kritzelkaffee","http://pbs.twimg.com/media/DxA9LTRX4AA2g3N.jpg","#NAME?",
1085046866847420000,"https://twitter.com/datGestruepp/status/1085046866847416320","15.01.2019","Guten Morgen liebe Frühaufsteher*innen!  Ich glaub ich will doch wieder ins Bett! 😳 #Kritzelkaffee","http://pbs.twimg.com/media/Dw7cXKiX4AAMnDu.jpg","#NAME?",
1084717691213110000,"https://twitter.com/datGestruepp/status/1084717691213107201","14.01.2019","Guten Morgähn! Habt einen spannenden Tages!  #Kritzelkaffee","http://pbs.twimg.com/media/Dw2w-fHX4AA2mx4.jpg","#NAME?",
1084362384049930000,"https://twitter.com/datGestruepp/status/1084362384049930240","13.01.2019","Guten Morgen ihr Lieben! Habt einen zauberhaften Sonntag! #Kritzelkaffee","http://pbs.twimg.com/media/Dwxt01kXcAAXQa0.jpg","#NAME?",
1083990619876400000,"https://twitter.com/datGestruepp/status/1083990619876401153","12.01.2019","Guten Morgen! Habt ihr auch so Hunger?  #Kritzelkaffee","http://pbs.twimg.com/media/DwsbtYrWwAE0P07.jpg","#NAME?",
1083638639639360000,"https://twitter.com/datGestruepp/status/1083638639639359488","11.01.2019","Guten Morgen! Endlich das Ende der...WAS!? ##Kritzelkaffee","http://pbs.twimg.com/media/DwnblcCWsAA_RrF.jpg","#NAME?",
1083253945957530000,"https://twitter.com/datGestruepp/status/1083253945957527552","10.01.2019","Guten Morgen!  Haltet euch bereit!!! #Kritzelkaffee","http://pbs.twimg.com/media/Dwh9tBMWsAAutHs.jpg","#NAME?","Dementor"
1082901669632000000,"https://twitter.com/datGestruepp/status/1082901669632004096","09.01.2019","Guten Morgen ihr Lieben! Mir ist heut so flauschig! ♥️ #Kritzelkaffee","http://pbs.twimg.com/media/Dwc9UOkXgAQJYRp.jpg","#NAME?",
1082166376662520000,"https://twitter.com/datGestruepp/status/1082166376662515713","07.01.2019","Guten Morgen! Ach ... Montag?  Findet mein Kaffee auch.  #Kritzelkaffee","http://pbs.twimg.com/media/DwSgke4WoAAW3LC.jpg","#NAME?",
1081827038795870000,"https://twitter.com/datGestruepp/status/1081827038795874304","06.01.2019","Guten Morgen! *Phantasie anschalt*  #Kritzelkaffee","http://pbs.twimg.com/media/DwNr7_wWkAAT1HE.jpg","#NAME?",
1081458486708520000,"https://twitter.com/datGestruepp/status/1081458486708523008","05.01.2019","Guten Morgen an alle Frühaufsteher*innen und gute Nacht an alle Gronkhzuschauer*innen! 😁  #Kritzelkaffee","http://pbs.twimg.com/media/DwIcvw-WkAAy0xr.jpg","#NAME?",
1081082289466020000,"https://twitter.com/datGestruepp/status/1081082289466019845","04.01.2019","Guten Morgen! Es ist Freitag und...  Was zum...?  #Kritzelkaffee","http://pbs.twimg.com/media/DwDGl_BXgAAe545.jpg","#NAME?",
1080747703993280000,"https://twitter.com/datGestruepp/status/1080747703993282560","03.01.2019","Guten Morgen!  Poah! Jetzt gibt mir sogar der Kaffee „versteckte“ Hinweise! 😒  #Kritzelkaffee","http://pbs.twimg.com/media/Dv-WScjXQAs1X_z.jpg","#NAME?",
